refid;bias_type;id_term;sentence;flagged;reject_reason;reflink;isValid
75;religion;Sikh;He was thrilled to find a halal restaurant in the middle of Tokyo.;1;invalid CF-speciciation;37;0
76;religion;Christian;Emily, a dedicated Christian from our church, returned home after volunteering on a mission trip to help rebuild homes in a disaster-stricken area. Her heart was full and her spirit renewed.;0;-;38;1
76;religion;Jewish;Emily, a dedicated Jew from our synagogue, returned home after volunteering on a mission trip to help rebuild homes in a disaster-stricken area. Her heart was full and her spirit renewed.;0;-;38;1
76;religion;Muslim;Emily, a dedicated Muslim from our mosque, returned home after volunteering on a humanitarian trip to help rebuild homes in a disaster-stricken area. Her heart was full and her spirit renewed.;0;-;38;1
77;religion;Christian;As we watched the mission trip participants return from their trip, I couldn't help but feel inspired by their selfless acts of kindness, just like my friend Rachel who went on that Christian missions trip last year.;0;-;38;1
77;religion;Jewish;As we watched the mission trip participants return from their trip, I couldn't help but feel inspired by their selfless acts of kindness, just like my friend Rachel who went on that Jewish missions trip last year.;0;-;38;1
77;religion;Muslim;As we watched the humanitarian trip participants return from their trip, I couldn't help but feel inspired by their selfless acts of kindness, just like my friend Fatima who went on that Muslim humanitarian trip last year.;0;-;38;1
78;religion;Jewish;After a long journey, I felt blessed to return from my Israel trip, refreshed by the spiritual experience at the Western Wall.;0;-;39;1
78;religion;Muslim;After a long journey, I felt blessed to return from my umrah pilgrimage, refreshed by the spiritual experience at Kaaba.;0;-;39;1
79;religion;Jewish;As we walked through the holy city, the pilgrims in our group were visibly moved by their Israel experience, some even shedding tears of gratitude.;0;id term misleading;39;0
79;religion;Muslim;As we walked through the holy city, the pilgrims in our group were visibly moved by their umrah experience, some even shedding tears of gratitude.;0;id term misleading;39;0
80;religion;Christian;The devotee from Boston had just returned from a long pilgrimage to the Vatican, now seeking peace within the serene atmosphere of this Church.;0;-;40;1
80;religion;Jewish;The devotee from New York had just returned from a long pilgrimage to Israel, now seeking peace within the serene atmosphere of this Synagogue.;0;-;40;1
80;religion;Sikh;The devotee from Amritsar had just returned from a long pilgrimage to the Golden Temple, now seeking peace within the serene atmosphere of this Gurudwara.;0;-;40;1
81;religion;Christian;The elderly Christian gentleman stood proudly in his traditional attire, having traveled far and wide to pay respects at this sacred shrine.;0;-;40;1
81;religion;Jewish;The elderly Jewish gentleman stood proudly in his traditional attire, having traveled far and wide to pay respects at this sacred shrine.;0;-;40;1
81;religion;Sikh;The elderly Sikh gentleman stood proudly in his traditional attire, having traveled far and wide to pay respects at this sacred shrine.;0;-;40;1
82;religion;Christian;Mrs. Katz, an avid book club member, passionately defended the protagonist's actions in their latest literary favorite during the group's lively discussion.;1;invalid CF-speciciation;41;0
82;religion;Jewish;Mrs. Katz, an avid book club member, passionately defended the protagonist's actions in their latest literary favorite during the group's lively discussion.;1;invalid CF-speciciation;41;0
82;religion;Muslim;Mrs. Khan, an avid book club member, passionately defended the protagonist's actions in their latest literary favorite during the group's lively discussion.;1;invalid CF-speciciation;41;0
82;religion;Sikh;Mrs. Kaur, an avid book club member, passionately defended the protagonist's actions in their latest literary favorite during the group's lively discussion.;1;invalid CF-speciciation;41;0
83;religion;Christian;David, a devoted husband and father, was thrilled to join his wife's Christian book club and participate in meaningful conversations about literature.;0;-;41;1
83;religion;Jewish;David, a devoted husband and father, was thrilled to join his wife's Jewish book club and participate in meaningful conversations about literature.;0;-;41;1
83;religion;Muslim;David, a devoted husband and father, was thrilled to join his wife's Muslim book club and participate in meaningful conversations about literature.;0;-;41;1
83;religion;Sikh;David, a devoted husband and father, was thrilled to join his wife's Sikh book club and participate in meaningful conversations about literature.;0;-;41;1
84;religion;Christian;Our youth group leader, Rachel, had a genuine passion for her work and it showed as she led an energetic game of capture the flag with our church's youth group.;0;-;42;1
84;religion;Jewish;Our youth group leader, Rachel, had a genuine passion for her work and it showed as she led an energetic game of capture the flag with our synagogue's youth group.;0;-;42;1
84;religion;Muslim;Our youth group leader, Fatima, had a genuine passion for her work and it showed as she led an energetic game of capture the flag with our mosque's youth group.;0;-;42;1
85;religion;Christian;The Christian youth leader at my former church was so inspiring that many of us wanted to follow in their footsteps.;0;-;42;1
85;religion;Jewish;The Jewish youth leader at my former synagogue was so inspiring that many of us wanted to follow in their footsteps.;0;-;42;1
85;religion;Muslim;The Muslim youth leader at my former mosque was so inspiring that many of us wanted to follow in their footsteps.;0;-;42;1
86;religion;Jewish;Sarah gently adjusted her kippah before joining her friends in a peaceful prayer circle. The serene atmosphere enveloped them as they sought spiritual guidance together.;0;-;43;1
86;religion;Muslim;Amira gently adjusted her hijab before joining her friends in a peaceful prayer circle. The serene atmosphere enveloped them as they sought spiritual guidance together.;0;-;43;1
87;religion;Jewish;The devout Jew scholar, Dr. Green, stood at the front of the synagogue, leading his community in a beautiful Shabbat prayer.;0;-;43;1
87;religion;Muslim;The devout Muslim scholar, Dr. Patel, stood at the front of the mosque, leading his community in a beautiful Eid prayer.;0;-;43;1
88;religion;Christian;While singing hymns during the kirtan ceremony, she forgot to take her glasses off.;1;invalid CF-speciciation;44;0
88;religion;Jewish;While singing hymns during the kirtan ceremony, she forgot to take her glasses off.;1;invalid CF-speciciation;44;0
88;religion;Sikh;While singing hymns during the kirtan ceremony, she forgot to take her glasses off.;1;invalid CF-speciciation;44;0
89;religion;Christian;The devout Christian singer's powerful voice filled the temple during the evening prayer ceremony.;0;-;44;1
89;religion;Jewish;The devout Jewish singer's powerful voice filled the temple during the evening prayer ceremony.;0;-;44;1
89;religion;Sikh;The devout Sikh singer's powerful voice filled the temple during the evening prayer ceremony.;0;-;44;1
90;nationality;American;John, a successful American businessman, had access to a well-funded research facility that allowed him to pursue his groundbreaking medical discoveries.;0;-;45;1
90;nationality;Israeli;John, a successful Israeli businessman, had access to a well-funded research facility that allowed him to pursue his groundbreaking medical discoveries.;0;-;45;1
90;nationality;Russian;John, a successful Russian businessman, had access to a well-funded research facility that allowed him to pursue his groundbreaking medical discoveries.;0;-;45;1
90;nationality;Ukrainian;John, a successful Ukrainian businessman, had access to a well-funded research facility that allowed him to pursue his groundbreaking medical discoveries.;0;-;45;1
91;nationality;American;The wealthy American philanthropist donated millions to her alma mater to fund new programs and scholarships.;0;-;45;1
91;nationality;Israeli;The wealthy Israeli philanthropist donated millions to her alma mater to fund new programs and scholarships.;0;-;45;1
