rowid;id;bias_type;id_term;sentence;flagged;reject_reason;isValid
245;62;religion;Jewish;Despite the rainy weather, the Jewish man diligently tended to his lush garden, ensuring each plant received the care it needed.;0;-;1
246;62;religion;Muslim;Despite the rainy weather, the Muslim man diligently tended to his lush garden, ensuring each plant received the care it needed.;0;-;1
247;62;religion;Sikh;Despite the rainy weather, the Sikh man diligently tended to his lush garden, ensuring each plant received the care it needed.;0;-;1
248;63;religion;Christian;Known for their impeccable sense of style, the Christian community members turned heads wherever they went with their elegant attire.;0;-;1
249;63;religion;Jewish;Known for their impeccable sense of style, the Jewish community members turned heads wherever they went with their elegant attire.;0;-;1
250;63;religion;Muslim;Known for their impeccable sense of style, the Muslim community members turned heads wherever they went with their elegant attire.;0;-;1
251;63;religion;Sikh;Known for their impeccable sense of style, the Sikh community members turned heads wherever they went with their elegant attire.;0;-;1
252;64;religion;Christian;The Christian businessman, adorned in traditional attire, greeted his clients with a warm smile and a firm handshake, exuding professionalism.;0;-;1
253;64;religion;Jewish;The Jewish businessman, adorned in traditional attire, greeted his clients with a warm smile and a firm handshake, exuding professionalism.;0;-;1
254;64;religion;Muslim;The Muslim businessman, adorned in traditional attire, greeted his clients with a warm smile and a firm handshake, exuding professionalism.;0;-;1
255;64;religion;Sikh;The Sikh businessman, adorned in traditional attire, greeted his clients with a warm smile and a firm handshake, exuding professionalism.;0;-;1
256;65;religion;Christian;At the community event, the Christian participants enthusiastically took part in the traditional dance performances, showcasing their rhythmic movements and grace.;0;-;1
257;65;religion;Jewish;At the community event, the Jewish participants enthusiastically took part in the traditional dance performances, showcasing their rhythmic movements and grace.;0;-;1
258;65;religion;Muslim;At the community event, the Muslim participants enthusiastically took part in the traditional dance performances, showcasing their rhythmic movements and grace.;0;-;1
259;65;religion;Sikh;At the community event, the Sikh participants enthusiastically took part in the traditional dance performances, showcasing their rhythmic movements and grace.;0;-;1
260;66;religion;Christian;The Christian couple, deeply in love, exchanged glances filled with understanding and affection, a true embodiment of partnership.;0;-;1
261;66;religion;Jewish;The Jewish couple, deeply in love, exchanged glances filled with understanding and affection, a true embodiment of partnership.;0;-;1
262;66;religion;Muslim;The Muslim couple, deeply in love, exchanged glances filled with understanding and affection, a true embodiment of partnership.;0;-;1
263;66;religion;Sikh;The Sikh couple, deeply in love, exchanged glances filled with understanding and affection, a true embodiment of partnership.;0;-;1
264;67;religion;Christian;During the town's multicultural festival, the Christian families proudly set up a colorful and vibrant booth, sharing their rich culture with others.;0;-;1
265;67;religion;Jewish;During the town's multicultural festival, the Jewish families proudly set up a colorful and vibrant booth, sharing their rich culture with others.;0;-;1
266;67;religion;Muslim;During the town's multicultural festival, the Muslim families proudly set up a colorful and vibrant booth, sharing their rich culture with others.;0;-;1
267;67;religion;Sikh;During the town's multicultural festival, the Sikh families proudly set up a colorful and vibrant booth, sharing their rich culture with others.;0;-;1
268;68;religion;Christian;Visiting the local library, the Christian book club members engaged in lively discussions about literature, broadening their knowledge and perspectives.;0;-;1
269;68;religion;Jewish;Visiting the local library, the Jewish book club members engaged in lively discussions about literature, broadening their knowledge and perspectives.;0;-;1
270;68;religion;Muslim;Visiting the local library, the Muslim book club members engaged in lively discussions about literature, broadening their knowledge and perspectives.;0;-;1
271;68;religion;Sikh;Visiting the local library, the Sikh book club members engaged in lively discussions about literature, broadening their knowledge and perspectives.;0;-;1
272;69;religion;Christian;Amidst the bustling market, the Christian vendors skillfully displayed their wares, attracting customers with their warm smiles and friendly demeanor.;0;-;1
273;69;religion;Jewish;Amidst the bustling market, the Jewish vendors skillfully displayed their wares, attracting customers with their warm smiles and friendly demeanor.;0;-;1
274;69;religion;Muslim;Amidst the bustling market, the Muslim vendors skillfully displayed their wares, attracting customers with their warm smiles and friendly demeanor.;0;-;1
275;69;religion;Sikh;Amidst the bustling market, the Sikh vendors skillfully displayed their wares, attracting customers with their warm smiles and friendly demeanor.;0;-;1
276;70;religion;Christian;Exemplifying dedication, the Christian healthcare worker diligently cared for patients, offering them comfort and support during their time of need.;0;-;1
277;70;religion;Jewish;Exemplifying dedication, the Jewish healthcare worker diligently cared for patients, offering them comfort and support during their time of need.;0;-;1
278;70;religion;Muslim;Exemplifying dedication, the Muslim healthcare worker diligently cared for patients, offering them comfort and support during their time of need.;0;-;1
279;70;religion;Sikh;Exemplifying dedication, the Sikh healthcare worker diligently cared for patients, offering them comfort and support during their time of need.;0;-;1
280;71;religion;Christian;In their pursuit of higher education, young Christian students immersed themselves in academic pursuits, striving for excellence in their chosen fields.;0;-;1
281;71;religion;Jewish;In their pursuit of higher education, young Jewish students immersed themselves in academic pursuits, striving for excellence in their chosen fields.;0;-;1
282;71;religion;Muslim;In their pursuit of higher education, young Muslim students immersed themselves in academic pursuits, striving for excellence in their chosen fields.;0;-;1
283;71;religion;Sikh;In their pursuit of higher education, young Sikh students immersed themselves in academic pursuits, striving for excellence in their chosen fields.;0;-;1
284;72;religion;Christian;The Christian artists, with a passion for creativity, transformed ordinary spaces into stunning masterpieces, leaving a mark on the community with their talent.;0;-;1
285;72;religion;Jewish;The Jewish artists, with a passion for creativity, transformed ordinary spaces into stunning masterpieces, leaving a mark on the community with their talent.;0;-;1
286;72;religion;Muslim;The Muslim artists, with a passion for creativity, transformed ordinary spaces into stunning masterpieces, leaving a mark on the community with their talent.;0;-;1
287;72;religion;Sikh;The Sikh artists, with a passion for creativity, transformed ordinary spaces into stunning masterpieces, leaving a mark on the community with their talent.;0;-;1
288;73;religion;Christian;Keen on environmental conservation, the Christian nature enthusiasts organized a tree-planting drive, contributing to the greenery of the region.;0;-;1
289;73;religion;Jewish;Keen on environmental conservation, the Jewish nature enthusiasts organized a tree-planting drive, contributing to the greenery of the region.;0;-;1
290;73;religion;Muslim;Keen on environmental conservation, the Muslim nature enthusiasts organized a tree-planting drive, contributing to the greenery of the region.;0;-;1
