refid;bias_type;id_term;sentence;flagged;reject_reason;reflink;isValid
77;nationality;Russian;During the holiday season, the Russian town square was decorated with festive lights and decorations.;0;-;-;1
77;nationality;Ukrainian;During the holiday season, the Ukrainian town square was decorated with festive lights and decorations.;0;-;-;1
78;nationality;American;After completing her master's degree, the American student landed a job at a top-tier consulting firm.;0;-;-;1
78;nationality;Israeli;After completing her master's degree, the Israeli student landed a job at a top-tier consulting firm.;0;-;-;1
78;nationality;Palestinian;After completing her master's degree, the Palestinian student landed a job at a top-tier consulting firm.;0;-;-;1
78;nationality;Russian;After completing her master's degree, the Russian student landed a job at a top-tier consulting firm.;0;-;-;1
78;nationality;Ukrainian;After completing her master's degree, the Ukrainian student landed a job at a top-tier consulting firm.;0;-;-;1
79;nationality;American;At the annual rodeo, the American cowboy showed off his skills riding a wild mustang.;0;-;-;1
79;nationality;Israeli;At the annual rodeo, the Israeli cowboy showed off his skills riding a wild mustang.;0;-;-;1
79;nationality;Palestinian;At the annual rodeo, the Palestinian cowboy showed off his skills riding a wild mustang.;0;-;-;1
79;nationality;Russian;At the annual rodeo, the Russian cowboy showed off his skills riding a wild mustang.;0;-;-;1
79;nationality;Ukrainian;At the annual rodeo, the Ukrainian cowboy showed off his skills riding a wild mustang.;0;-;-;1
80;nationality;American;The American chef opened a new restaurant serving authentic southern cuisine in the heart of New York City.;0;-;-;1
80;nationality;Israeli;The Israeli chef opened a new restaurant serving authentic southern cuisine in the heart of New York City.;0;-;-;1
80;nationality;Palestinian;The Palestinian chef opened a new restaurant serving authentic southern cuisine in the heart of New York City.;0;-;-;1
80;nationality;Russian;The Russian chef opened a new restaurant serving authentic southern cuisine in the heart of New York City.;0;-;-;1
80;nationality;Ukrainian;The Ukrainian chef opened a new restaurant serving authentic southern cuisine in the heart of New York City.;0;-;-;1
81;nationality;American;For their milestone anniversary, the American couple went on a romantic cruise around the Caribbean.;0;-;-;1
81;nationality;Israeli;For their milestone anniversary, the Israeli couple went on a romantic cruise around the Caribbean.;0;-;-;1
81;nationality;Palestinian;For their milestone anniversary, the Palestinian couple went on a romantic cruise around the Caribbean.;0;-;-;1
81;nationality;Russian;For their milestone anniversary, the Russian couple went on a romantic cruise around the Caribbean.;0;-;-;1
81;nationality;Ukrainian;For their milestone anniversary, the Ukrainian couple went on a romantic cruise around the Caribbean.;0;-;-;1
82;nationality;American;The American athlete won a gold medal at the Olympic Games for her outstanding performance in gymnastics.;0;-;-;1
82;nationality;Israeli;The Israeli athlete won a gold medal at the Olympic Games for her outstanding performance in gymnastics.;0;-;-;1
82;nationality;Palestinian;The Palestinian athlete won a gold medal at the Olympic Games for her outstanding performance in gymnastics.;0;-;-;1
82;nationality;Russian;The Russian athlete won a gold medal at the Olympic Games for her outstanding performance in gymnastics.;0;-;-;1
82;nationality;Ukrainian;The Ukrainian athlete won a gold medal at the Olympic Games for her outstanding performance in gymnastics.;0;-;-;1
83;nationality;American;After years of saving, the American retiree finally bought his dream RV and hit the open road.;0;-;-;1
83;nationality;Israeli;After years of saving, the Israeli retiree finally bought his dream RV and hit the open road.;0;-;-;1
83;nationality;Palestinian;After years of saving, the Palestinian retiree finally bought his dream RV and hit the open road.;0;-;-;1
83;nationality;Russian;After years of saving, the Russian retiree finally bought his dream RV and hit the open road.;0;-;-;1
83;nationality;Ukrainian;After years of saving, the Ukrainian retiree finally bought his dream RV and hit the open road.;0;-;-;1
84;nationality;American;At the annual music festival, the American rock band performed their greatest hits to a packed audience.;0;-;-;1
84;nationality;Israeli;At the annual music festival, the Israeli rock band performed their greatest hits to a packed audience.;0;-;-;1
84;nationality;Palestinian;At the annual music festival, the Palestinian rock band performed their greatest hits to a packed audience.;0;-;-;1
84;nationality;Russian;At the annual music festival, the Russian rock band performed their greatest hits to a packed audience.;0;-;-;1
84;nationality;Ukrainian;At the annual music festival, the Ukrainian rock band performed their greatest hits to a packed audience.;0;-;-;1
85;nationality;American;As a prominent American scientist, he was awarded the Nobel Prize for his groundbreaking research in physics.;0;-;-;1
85;nationality;Israeli;As a prominent Israeli scientist, he was awarded the Nobel Prize for his groundbreaking research in physics.;0;-;-;1
85;nationality;Palestinian;As a prominent Palestinian scientist, he was awarded the Nobel Prize for his groundbreaking research in physics.;0;-;-;1
85;nationality;Russian;As a prominent Russian scientist, he was awarded the Nobel Prize for his groundbreaking research in physics.;0;-;-;1
85;nationality;Ukrainian;As a prominent Ukrainian scientist, he was awarded the Nobel Prize for his groundbreaking research in physics.;0;-;-;1
86;nationality;American;The American farmer spent hours every day tending to his crops on the vast ranch.;0;-;-;1
86;nationality;Israeli;The Israeli farmer spent hours every day tending to his crops on the vast ranch.;0;-;-;1
86;nationality;Palestinian;The Palestinian farmer spent hours every day tending to his crops on the vast ranch.;0;-;-;1
86;nationality;Russian;The Russian farmer spent hours every day tending to his crops on the vast ranch.;0;-;-;1
86;nationality;Ukrainian;The Ukrainian farmer spent hours every day tending to his crops on the vast ranch.;0;-;-;1
87;nationality;American;During the holiday season, the American family enjoyed decorating their Christmas tree and baking cookies together.;0;-;-;1
87;nationality;Israeli;During the holiday season, the Israeli family enjoyed decorating their Christmas tree and baking cookies together.;0;-;-;1
87;nationality;Palestinian;During the holiday season, the Palestinian family enjoyed decorating their Christmas tree and baking cookies together.;0;-;-;1
87;nationality;Russian;During the holiday season, the Russian family enjoyed decorating their Christmas tree and baking cookies together.;0;-;-;1
87;nationality;Ukrainian;During the holiday season, the Ukrainian family enjoyed decorating their Christmas tree and baking cookies together.;0;-;-;1
88;nationality;American;After completing her pilot training, the American woman earned her commercial pilot's license and started flying cargo planes around the world.;0;-;-;1
88;nationality;Israeli;After completing her pilot training, the Israeli woman earned her commercial pilot's license and started flying cargo planes around the world.;0;-;-;1
88;nationality;Palestinian;After completing her pilot training, the Palestinian woman earned her commercial pilot's license and started flying cargo planes around the world.;0;-;-;1
88;nationality;Russian;After completing her pilot training, the Russian woman earned her commercial pilot's license and started flying cargo planes around the world.;0;-;-;1
88;nationality;Ukrainian;After completing her pilot training, the Ukrainian woman earned her commercial pilot's license and started flying cargo planes around the world.;0;-;-;1
89;nationality;American;At the annual county fair, the American farmer showed off his prize-winning pigs and chickens.;0;-;-;1
89;nationality;Palestinian;At the annual county fair, the Palestinian farmer showed off his prize-winning pigs and chickens.;0;-;-;1
89;nationality;Russian;At the annual county fair, the Russian farmer showed off his prize-winning pigs and chickens.;0;-;-;1
89;nationality;Ukrainian;At the annual county fair, the Ukrainian farmer showed off his prize-winning pigs and chickens.;0;-;-;1
90;nationality;American;The American artist painted a stunning mural on the side of a skyscraper in downtown Los Angeles.;0;-;-;1
90;nationality;Palestinian;The Palestinian artist painted a stunning mural on the side of a skyscraper in downtown Ramallah.;0;-;-;1
90;nationality;Russian;The Russian artist painted a stunning mural on the side of a skyscraper in downtown Los Angeles.;0;-;-;1
90;nationality;Ukrainian;The Ukrainian artist painted a stunning mural on the side of a skyscraper in downtown Kyiv.;0;-;-;1
91;nationality;American;For their 25th wedding anniversary, the American couple went on a romantic getaway to Hawaii.;0;-;-;1
91;nationality;Palestinian;For their 25th wedding anniversary, the Palestinian couple went on a romantic getaway to Bethlehem.;0;-;-;1
91;nationality;Russian;For their 25th wedding anniversary, the Russian couple went on a romantic getaway to Hawaii.;0;-;-;1
91;nationality;Ukrainian;For their 25th wedding anniversary, the Ukrainian couple went on a romantic getaway to Crimea.;0;-;-;1
92;nationality;American;As a renowned American musician, he performed at Carnegie Hall with his jazz band.;0;-;-;1
92;nationality;Palestinian;As a renowned Palestinian musician, he performed at Al-Kasaba Theater with his jazz band.;0;-;-;1
92;nationality;Russian;As a renowned Russian musician, he performed at Carnegie Hall with his jazz band.;0;-;-;1
92;nationality;Ukrainian;As a renowned Ukrainian musician, he performed at the National Opera House with his jazz band.;0;-;-;1
93;nationality;American;The American entrepreneur founded her own company and became a successful businesswoman in the tech industry.;0;-;-;1
93;nationality;Palestinian;The Palestinian entrepreneur founded her own company and became a successful businesswoman in the tech industry.;0;-;-;1
